,name,strasse_nr,bezirk,lat,lng,types,delivery,franchise,food_type,price_lvl,nr_ratings,rating,angebot
262,Brasserie la bonne franquette,Chausseestraße 110,Mitte,52.53113130000001,13.3820307,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['französisch'],Unknown,210,4.4,Klassische Französische Küche
963,sagrantino 136,Linienstraße 136,Mitte,52.526346,13.3890424,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Unknown,103,4.5,"Italian fusion kitchen  3 -course menus by Matias Diaz  auch  a la  carte möglich zu  bestellen  , mit dem passenden Wein."
1227,CAFE RIBO,Ackerstraße 157,Mitte,52.5308912,13.3966282,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",False,False,[],Unknown,37,4.7,"Maultaschen, schwäbische küche, cafe"
177,Alpenstück,Gartenstraße 9,Mitte,52.5302107,13.3919439,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['deutsch', 'suppe']",Expensive,448,4.1,"Süddeutsche Spezialitäten wie Maultaschen Königsberger Klopse, Spätzle, Gulasch, Suppen"
270,Risorante Bonfini,Chausseestraße 15,Mitte,52.5295573,13.3845739,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['italienisch', 'pasta', 'pizza']",Moderate,516,4.2,"Italienische Küche, Pasta und Pizza"
1144,Distrikt Coffee,Bergstraße 68,Mitte,52.5315905,13.3941167,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",True,False,[],Moderate,1576,4.4,"Specialty coffee, drinks, brunch, lunch, pastries and cakes"
20,Restaurant einsunternull,Hannoversche Straße 1,Mitte,52.5272158,13.386004,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Very Expensive,283,4.0,Berliner Proviant Box mit Wein
195,Cafe Hermann Eicke,Brunnenstraße 45,Mitte,52.5373329,13.3970559,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",False,False,['kaffee'],Inexpensive,330,4.4,"Kaffee,Backwaren, Mittagslunch"
1162,Chicago Williams Berlin-Mitte GmbH,Hannoversche Straße 2,Mitte,52.5271865,13.3857927,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['bbq'],Moderate,1719,4.3,BBQ Menü
1164,eins essenundtrinken,eichendorffstraße 1,Mitte,52.5294801,13.3881074,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['regional'],Moderate,72,4.7,"regional nicht festgelegt, taeglich wechselnder mittagstisch"
296,Nhat Long Restaurant,Torstraße 210,Mitte,52.5276764,13.3908849,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",True,False,['asiatisch'],Moderate,337,4.0,Asiatische Küche
1253,Royals&Rice Berlin,Torstraße 164,Mitte,52.5289083,13.3960806,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['burger', 'vegan', 'sushi']",Moderate,800,4.3,"Unser kulinarisches Angebot bietet eine Vielzahl unterschiedlichster Köstlichkeiten. Hierzu gehören u.a. vietnamesisches Streetfood, Bao-Burger, klassisches und veganes Sushi, besondere Sommerrollen, kreative Currys und vieles mehr"
206,beets&roots,Große-Hamburger Straße 38,Mitte,52.5266445,13.398588,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['bowl'],Moderate,636,4.2,"Fresh & Healthy bowls, salads & wraps"
994,rebenkind,Invalidenstraße 104,Mitte,52.5298558,13.3812124,"['bar', 'liquor_store', 'food', 'point_of_interest', 'store', 'establishment']",True,False,[],Unknown,16,5.0,"Weinladen, Vinothek & Online-Shop (Weine, Spirituosen und Spezialitäten)"
1174,Restaurant Esszimmer,Scharnhorststraße 28-29,Mitte,52.53360299999999,13.371011,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['deutsch', 'regional']",Moderate,255,4.4,Deutsche und regionale Küche
830,Café Bar Central,Brunnenstraße 49,Mitte,52.5381604,13.3965464,"['cafe', 'meal_takeaway', 'bar', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",False,False,"['kaffee', 'salat']",Moderate,253,4.3,"Kaffeespezialitäten, Backwaren, Sandwiches, kalte und warme Speisen/Lunch, Salate"
131,Subway Catering,Chausseestraße 22,Mitte,52.530865,13.3829595,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,True,[],Moderate,621,3.9,"Sandwichplatten, Cookieschalen, Getränke"
130,Subway,Am Borsigturm 2,Am Borsigturm,52.5860043,13.2866924,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,True,['salat'],Moderate,246,4.1,"Sandwiches, Salate, Wraps, Cookies"
399,Subway,Tempelhofer Damm 227,Am Borsigturm,52.5860043,13.2866924,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,True,['salat'],Moderate,246,4.1,"Lust auf ein Chicken Teriyaki Sub, einen Roasted Chicken Salat oder die leckersten Cookies der Welt? Dann haben wir gute Nachrichten! Alle Produkte von Subway® könnt Ihr jetzt einfach und schnell über Lieferando.de bestellen und zuhause genießen."
1011,Bötzow Privat,Linienstraße 113,Mitte,52.5274935,13.3926564,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",True,False,['deutsch'],Moderate,281,4.4,"Deutsche Küche, Wiener Schnitzel..."
234,Röststätte Berlin,Ackerstraße 173,Mitte,52.5290239,13.3974463,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",False,False,"['kaffee', 'kuchen']",Unknown,295,4.5,"Frisch geröstete Kaffee - und Espressobohnen, Kaffeegetränke, Kaffeespezialitäten zu Mitnehmen, Frische Backwaren, Kuchen und Torten zum Mitnehmen"
236,Bowls & Booze,Torstraße 164,Mitte,52.5288602,13.3959879,"['bar', 'point_of_interest', 'establishment']",True,False,[],Unknown,88,4.7,"Food und Drink Kooperation mit den ""Gebrüder Eggert"". Wir bieten 3 ""Food + Drink Menüs"" an. Leckeres Essen mit den dazu passenden Getränken, mit oder ohne Alkohol. Zum abholen oder liefern."
675,Hito Falafel,Chausseestraße 4,Mitte,52.5277295,13.3868654,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['arabisch', 'orientalisch']",Unknown,66,4.9,Arabische-Orientalische Küche
593,Essen statt Kochen Lieferservice,Rheinsberger Straße 1,Lichtenberg,52.4923091,13.4866682,"['food', 'point_of_interest', 'establishment']",True,False,['international'],Unknown,52,3.9,Internationale moderne Hausmannskost
244,Essen statt Kochen,Am Treptower Park 51,Lichtenberg,52.4923091,13.4866682,"['food', 'point_of_interest', 'establishment']",True,False,['international'],Unknown,52,3.9,"Moderne Küche, Internationale Gerichte"
770,CORDO,Große Hamburger Straße 32,Mitte,52.5257528,13.3989278,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Expensive,320,4.5,Michelin besterntes Fine Dining
308,Izumo Restaurant-Sushi Bar,Kronenstraße 66,Mitte,52.5112976,13.3886859,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['japanisch', 'sushi']",Moderate,930,4.3,"Japanische Küche, Sushi"
1231,JOSEPH Restaurant,Friedrichstraße 113,Mitte,52.525958,13.3875966,"['restaurant', 'meal_takeaway', 'food', 'point_of_interest', 'establishment']",False,False,[],Unknown,189,4.3,Isrealiesche Küche
187,Quchnia,Markgrafenstraße 35,Mitte,52.51285,13.39366,"['cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['salat', 'suppe', 'bowl', 'pizza', 'pasta', 'kuchen']",Moderate,631,3.8,"Salate, Suppen, Spargel, Schnitzel. Quinta Bowls, Pizza, Pasta und Kuchen"
1069,Restaurant ALvis,Albrechtstraße 8,Mitte,52.52204399999999,13.384416,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['suppe'],Unknown,128,4.4,UNSER ANGEBOT:  Tagesgericht inkl. Vorspeise oder Dessert | 10€  Suppe des Tages | 5
1244,Peking Ente Berlin,Voßstraße 1,Mitte,52.511512,13.3828664,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['chinesisch'],Moderate,1284,4.1,Chinesische Spezialitäten im Regierungsviertel
22,STADTSALAT GmbH,Friedrichstraße 113,Mitte,52.52584,13.38769,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['salat', 'bowl']",Unknown,338,4.8,Gesunde Salate und Bowls
113,Restaurant theNOname,Oranienburger Straße 32,Mitte,52.5250164,13.3937241,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Unknown,39,4.7,"hausgemachte Ravioli mit verschiedenen, Fine-Dining-Füllungen, gerne auch mit dem passenden Wein"
1078,Restaurant acht&dreissig,Oranienburger Straße 38,Mitte,52.5254913,13.391468,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['deutsch'],Moderate,574,4.5,moderne deutsche Küche
1168,Cadadia Suppenbar & Catering,Charlottenstraße 63,Mitte,52.5114972,13.3913299,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,True,"['suppe', 'salat']",Unknown,154,4.1,"Urbaner Lifestyle auch beim Lunch: Genießen Sie unsere frischen und gesunden Suppen, Salate, Quiches, Tartes und Desserts in einem stilvollen und relaxtem Ambiente."
1166,Cadadia Suppenbar & Catering,Marburger Straße 12-13,Treptow-Köpenick,52.42853940000001,13.5254995,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",True,True,"['suppe', 'salat']",Unknown,18,4.2,"Urbaner Lifestyle auch beim Lunch: Genießen Sie unsere frischen und gesunden Suppen, Salate, Quiches, Tartes und Desserts in einem stilvollen und relaxtem Ambiente."
299,Cadadia Suppenbar & Catering,Rudower Chaussee 39,Treptow-Köpenick,52.42853940000001,13.5254995,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",False,True,"['suppe', 'salat']",Unknown,18,4.2,"Urbaner Lifestyle auch beim Lunch: Genießen Sie unsere frischen und gesunden Suppen, Salate, Quiches, Tartes und Desserts in einem stilvollen und relaxtem Ambiente."
1170,SOUPKULTUR,Markgrafenstraße 22,Mitte,52.5080846,13.3943936,"['cafe', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,True,"['suppe', 'salat', 'pasta']",Inexpensive,83,3.7,"Urbaner Lifestyle auch beim Lunch: Genießen Sie unsere frischen und gesunden Suppen, Salate, Pasta- und Reisgerichte und Desserts in einem stilvollen und relaxtem Ambiente."
1169,SOUPKULTUR,Rosa-Luxemburg-Straße 7,Charlottenburg-Wilmersdorf,52.5029761,13.3293854,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",False,True,"['suppe', 'salat', 'pasta']",Unknown,44,3.3,"Urbaner Lifestyle auch beim Lunch: Genießen Sie unsere frischen und gesunden Suppen, Salate, Pasta- und Reisgerichte und Desserts in einem stilvollen und relaxtem Ambiente."
1172,SOUPKULTUR,Kurfürstendamm 66,Charlottenburg-Wilmersdorf,52.5029761,13.3293854,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",False,True,"['suppe', 'salat', 'pasta']",Unknown,44,3.3,"Urbaner Lifestyle auch beim Lunch: Genießen Sie unsere frischen und gesunden Suppen, Salate, Pasta- und Reisgerichte und Desserts in einem stilvollen und relaxtem Ambiente."
1171,SOUPKULTUR,Kurfürstendamm 224,Charlottenburg-Wilmersdorf,52.5029761,13.3293854,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",False,True,"['suppe', 'salat', 'pasta']",Unknown,44,3.3,"Urbaner Lifestyle auch beim Lunch: Genießen Sie unsere frischen und gesunden Suppen, Salate, Pasta- und Reisgerichte und Desserts in einem stilvollen und relaxtem Ambiente."
912,Chupenga Burritos & Salads,Mohrenstraße 42,Mitte,52.5124985,13.3943483,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['mexikanisch'],Moderate,891,4.4,Kalifornisch-Mexikanische Küche
932,Ristorante Pizzeria Roma,Friedrichstraße 129,Mitte,52.52506529999999,13.387153,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['italienisch'],Moderate,870,4.1,Italienische Küche
132,Subway Friedrichstraße,Friedrichstraße 114,Mitte,52.52652759999999,13.3874296,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,True,[],Moderate,345,4.4,Amerikanische Küche
315,"Treffpunkt Berlin ""Alt-Berliner Kneipe""",Mittelstraße 55,Mitte,52.5179165,13.3882839,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",False,False,['deutsch'],Moderate,967,4.4,Deutsche und Berliner Küche
583,Anand - Indisches Restaurant,Albrechtstraße 12,Mitte,52.52119649999999,13.3849594,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['indisch', 'vegan', 'vegetarisch']",Moderate,923,4.3,"Indische Küche, Parontha, Chicken Korma, Naan, Dosa, Vegane und Vegetarische Gerichte"
1193,ERDINGER am Gendarmenmarkt,Jägerstraße 56,Mitte,52.5145354,13.3933556,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Moderate,357,3.9,Bayrische Köstlichkeiten zum Mitnehmen
933,Cookies Cream / Crackers,Behrenstraße 55,Mitte,52.51565410000001,13.3873719,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Very Expensive,789,4.5,"Four course menu by Stephan Hentschel, head chef of Cookies Cream"
937,Data Kitchen,"Rosenthaler Straße 38,",Mitte,52.524331,13.4025676,"['restaurant', 'cafe', 'bar', 'food', 'point_of_interest', 'establishment']",True,False,['vegan'],Unknown,178,4.5,Four-course vegan menu created by Alexander Brosin
150,McDonald's Friedrichstraße,Friedrichstraße 141-142,Berlin,52.5201141,13.3878127,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,True,[],Moderate,1513,3.3,McDonald's
1028,BLOCK HOUSE Friedrichstraße,Friedrichstraße 100,Mitte,52.520458,13.388587,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,True,"['deutsch', 'steak']",Moderate,3014,4.5,In ganz Deutschland steht BLOCK HOUSE für zarte Steaks und frische Produkte.
242,Marienkäfer(ehem. Muckrakers),Marienstraße 18,Mitte,52.52236449999999,13.3841801,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['pizza', 'salat']",Inexpensive,453,4.5,"Pizza,Salate,Nudelgerichte"
1118,Ristorante Vino e Basilico,Tucholsky Straße 18/20,Mitte,52.5253635,13.3932914,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['italienisch', 'pasta']",Moderate,739,4.5,"italienische Küche. Antipasti, Pasta, Hauptgänge, Desserts"
252,Machiavelli Mitte,Albrecht Straße 13,Mitte,52.5212777,13.385297,"['restaurant', 'meal_takeaway', 'cafe', 'food', 'point_of_interest', 'establishment']",True,False,"['pizza', 'pasta', 'salat']",Moderate,441,4.1,"Pizza, Pasta,Salate,Fisch,Fleisch,Desserts"
253,Restaurant Nanoosh,Mohrenstraße 50,Mitte,52.51230529999999,13.3911178,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,409,4.0,Hummus basiertes mediterranes organic Food Restaurant
83,espresso-ambulanz,Oranienburger 51,Mitte,52.5260286,13.3879951,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",False,False,['kuchen'],Moderate,303,4.5,"Coffee to go, frischer O-Saft, leckere Croissants, Kuchen, Bagel und mehr..."
698,Restaurant Rosmarin,Oranienburgerstraße 66,Mitte,52.5250999,13.3916611,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['pizza', 'pasta', 'salat']",Moderate,572,3.9,"Mediterraner Gerichte( alles glutenfrei),  Pizza, Pasta, Salate, Fleisch"
1140,CHOI,Fehrbelliner Straße 04,Pankow,52.5310027,13.4102476,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['koreanisch', 'vegetarisch']",Unknown,147,4.7,"Koreanisch, Vegetarisch, Gekocht wird sehr traditionell koreanisch."
1060,Café Gorki Park,Weinbergsweg 25,Mitte,52.53060730000001,13.4017016,"['cafe', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",True,False,['russisch'],Moderate,1385,4.2,Russische Küche
1154,Sade Berlin,Schwedter Straße 2,Berlin,52.5330215,13.4117713,"['cafe', 'food', 'point_of_interest', 'clothing_store', 'store', 'establishment']",False,False,[],Unknown,2,5.0,Coffee zu mitnehmen und modebekleidung
1247,Ryong,Tor Straße 59,Pankow,52.529074,13.4089876,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['vegetarisch', 'japanisch']",Moderate,651,4.5,Vegetarische japanisch-vietnamesische Küche
198,THE BARN BERLIN,Schönhauser Allee 8,Pankow,52.5299425,13.4106672,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",True,False,['kaffee'],Unknown,1226,3.9,"Frisch geröstete Kaffeebohnen für zuhause, Take-Away Flat White mit Hafermilch. Brüh-Equipment."
1249,Muret la barba,Rosenthaler Straße 61,Mitte,52.52751920000001,13.4034784,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",False,False,['italienisch'],Moderate,243,4.1,Italienische Küche
469,Tor Kebap,Torstraße 129,Mitte,52.5297056,13.4002196,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['döner', 'vegetarisch', 'salat']",Inexpensive,201,4.0,"Döner Kebap, Dürüm, Vegetarisch Falafel Halumi, pommes chicken nuggets schnitzel Salat getränke mit und ohne alc, chickenwings sorten"
123,KWA - Kebap with attitude,Gipsstraße2,Mitte,52.5272108,13.3990791,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",True,False,['döner'],Moderate,565,4.3,Döner kebap mit Fleisch oder Veggie Optionen
825,PAPPA E CICCIA,Schwedter Straße 18,Pankow,52.534321,13.408482,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Moderate,271,4.1,Lasagneria
1009,Aapka Berlin,Kastanienallee 50,Mitte,52.5339935,13.4047789,"['meal_takeaway', 'cafe', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['indisch'],Moderate,689,4.1,Indisches Restaurant
663,FECHTNER,Torstraße 114,Mitte,52.5295721,13.402567,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",False,False,"['saisonal', 'regional', 'kaffee', 'kuchen']",Unknown,212,4.5,Gesundes Frühstück und Lunch mit saisonalen und überwiegend regionale Produkten. Kaffee- und Kuchenspezialitäten für eine süße Verführung am Nachmittag. Leckere Smoothies und frischgepresste Säfte runden das Angebot ab. Alles hausgemacht mit Liebe und Leidenschaft!
1194,Restaurant Fleischerei,Schönhauser Allee 8,Pankow,52.52980600000001,13.4105318,"['restaurant', 'bar', 'food', 'point_of_interest', 'establishment']",True,False,"['deutsch', 'steak']",Expensive,620,4.2,"deutsch/alpenländische Metzgers-Küche, Steak-Spezialitäten und feine österreichische Weine"
414,Zur Rose,Weinbergsweg 26,Mitte,52.5304872,13.4016185,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['deutsch'],Moderate,491,4.3,"Deutsche Küche -Schnitzel, Currywurst, Nürnberger, Spätzle und vieles mehr"
510,Jabe Dine&Bar,Alte Schönhauser Straße 7-8,Mitte,52.5273861,13.4081547,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['japanisch'],Unknown,220,4.5,Japanische Küche
172,Heidi‘s Café,Spreeufer 4,Mitte,52.5166081,13.4051672,"['cafe', 'food', 'point_of_interest', 'establishment']",False,False,"['kuchen', 'kaffee']",Unknown,116,4.4,"Hausgebackene Kuchen & Kaffee (to go) u.a. Apfel-Streusel Kuchen, Cheesecake, Kalter Hund, Carrot Cake uvm."
450,Esra Falafel,Rosa-Luxemburg-Straße 5 Und Oranienburger Straße 87,Mitte,52.5236048,13.4091503,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['arabisch'],Inexpensive,579,4.3,Arabische  Küche
971,Rotisserie Weingrün,Gertraudenstraße 10-12,Mitte,52.51261659999999,13.4029284,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Expensive,644,4.5,Broiler und Wein und Herbert Beltle's Wein Schnäppchenmarkt
720,KugelEi Café,Poststraße 12,Mitte,52.5163117,13.4066942,"['cafe', 'food', 'point_of_interest', 'store', 'establishment']",False,False,['kuchen'],Moderate,84,4.3,Kuchen und Torten
985,Tuans Hütte Thai & Sushi Restaurant,Dircksenstraße 40,Mitte,52.5235313,13.4070612,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['thai'],Moderate,644,4.2,"Wir liefern ab sofort Thailandische Spezialitäten im Umkreis von 2 km. Mindestbestellwert 30 EUR Lieferung an der Haustür oder  Selbsabhollung auch möglich ohne Mindesbestellwert. Bestellung nur Telefonisch TEL.: 030 283 69 40, von 12 bis 20"
559,"Restauration ""Sophien 11""",Sophienstraße 11,Mitte,52.52500000000001,13.4027778,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['deutsch', 'kuchen']",Moderate,415,4.3,"Traditionelle und moderne Deutsche Küche. ""Beelitzer Spargel"" vegi Variation oder mit einem Schnitzel,Flammkuchen"
35,Dolores Mitte,Rosa-Luxemburgstraße 7,Mitte,52.52386000000001,13.4092,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,True,[],Inexpensive,3897,4.4,"Burritos,Quesadillas,Tacos,Salads"
650,dean&david Monbijouplatz,Monbijouplatz 5,Mitte,52.5235359,13.398903,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['salat', 'bowl']",Moderate,476,4.1,"Salate, Bowls, Coldpressed Juices - Unsere Speisen verbinden Genuss und Qualität mit gesunder, leichter Ernährung."
307,Vadoli Pizza Berlin Mitte,Oranienburger Straße 13/14,Mitte,52.5238316,13.3985704,"['meal_delivery', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['italienisch', 'pizza']",Unknown,192,4.0,"Traditionelle Italienische Küche, neapolitanische Steinofenpizza u.v.m."
1033,Berliner Marcus-Bräu,Münzstraße 1-3,Mitte,52.523963,13.409178,"['bar', 'liquor_store', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",True,False,[],Moderate,337,4.1,"Das Berliner Marcus-Bräu ist eine gelungene Mischung aus Brauhaus, Bar, Bistro, Kneipe und Restaurant. Bei uns können Sie “Futtern wie bei Muttern”; ein hausgebrautes Bier trinken und in gemütlicher Runde feiern."
248,L'Osteria Mitte,Memhardstraße 3,Mitte,52.52368,13.41031,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,True,['pizza'],Moderate,2230,4.2,Pizza
345,Alt Berliner Gasthaus Julchen Hoppe,Rathausstraße 25,Mitte,52.51735730000001,13.4050822,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['deutsch'],Moderate,1075,4.2,"Deutsche und Berliner Küche wie bei Großmutter´n. Wir kochen für euch, täglich von 11:30Uhr bis 21:30Uhr zum Selbstabholen."
167,OLLA Orient,James Simon Park S-Bahnbögen 154/5,Berlin,52.52224469999999,13.3992541,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,"['arabisch', 'pizza']",Moderate,358,3.6,Arabische und mediterrane Speisen inkl Steinofenpizza
170,Restaurant Spreeblick,Propststraße 9,Mitte,52.51620130000001,13.405823,"['restaurant', 'cafe', 'food', 'point_of_interest', 'establishment']",True,False,['deutsch'],Moderate,549,4.2,"Hausgemachte Altberliner Speisen, Deutsche Küche"
18,Restaurant Ännchen von Tharau,Rolandufer 6,Mitte,52.5153688,13.4166062,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['deutsch'],Inexpensive,187,4.1,Deutsche Küche
1163,Zur letzten Instanz,Waisenstraße 14-16,Mitte,52.517369,13.4137945,"['bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Moderate,2115,4.1,"Berliner Küche, wöchentlich wechselndes Menü"
41,SushiForYou,Heinrich-Heine-Straße 29,Pankow,52.57289340000001,13.3986553,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,True,['japanisch'],Moderate,169,3.5,Japanische küche
45,SushiForYou,Marienfelderallee 24a,Pankow,52.57289340000001,13.3986553,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,True,['japanisch'],Moderate,169,3.5,Japanische Küche
1126,SushiForYou,Heinrich heine Straße 29,Mitte,52.506995,13.4135707,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,True,['japanisch'],Moderate,113,3.8,Japanische küche
1128,SushiForYou,Boxhagenerstraße 109,Friedrichshain-Kreuzberg,52.51311399999999,13.4573543,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,True,['japanisch'],Moderate,127,3.1,Japanische küche
1127,SushiForYou,Grabbeallee 17,Pankow,52.57289340000001,13.3986553,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,True,['japanisch'],Moderate,169,3.5,Japanische Küche
241,The Student Hotel Berlin,Alexanderstraße 40,Mitte,52.5165888,13.4177083,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['international'],Unknown,30,4.1,Internationale Küche für Studenten und alle Neugierigen
339,YADA YADA breakfast club,Köpenicker Straße 93,Mitte,52.51174160000001,13.4135301,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Unknown,293,4.4,wir bieten und liefern Frühstück. Ein tägliches kleines Mittagsangebot gibt es ebenfalls. Nähere Infos auf unserer Homepage.
975,Michelberger Restaurant & Markt,Warschauerstraße 39/40,Friedrichshain-Kreuzberg,52.5045958,13.4478806,"['night_club', 'cafe', 'lodging', 'bar', 'restaurant', 'food', 'point_of_interest', 'establishment']",False,False,[],Unknown,1662,4.4,"To Go Lebensmittel Markt & Bistro Café mit einer Auwahl an hochwertigen und essentiellen Produkten. Frisch von unseren Bauern, aus unserer Bäckerei und direkt aus der Küche."
263,Tony Roma’s am Mercedes Platz,Mercedes-Platz,Berlin,52.5051914,13.4431223,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,[],Expensive,1691,4.4,"Amerikanische Speisen, Famous for Ribs"
472,Rice Rolls Berlin,Straße der Pariser Kommune 27,Friedrichshain-Kreuzberg,52.5154,13.43977,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,['sushi'],Unknown,32,4.4,Sushi To Go und Vietnamesische Speisen
1003,Restaurant Volkskammer,Strasse der Pariser Kommune 18a,Berlin,52.511211,13.438171,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['deutsch'],Moderate,1177,4.3,Deutsche Küche
145,McDonald's Ostbahnhof,Am Ostbahnhof 9,Friedrichshain-Kreuzberg,52.50976089999999,13.4346905,"['restaurant', 'food', 'point_of_interest', 'establishment']",True,True,[],Moderate,770,2.8,McDonald's
337,Fleischerei Neuling,Karl-Marx-Allee 108,Friedrichshain-Kreuzberg,52.5163722,13.4454861,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'store', 'establishment']",False,False,['suppe'],Unknown,86,4.1,"Fleisch und Wurst, täglich wechselnde Mittagsgerichte wie Schnitzel, Schweinebraten oder Königsberger Klopse, Klassiker wie Currywurst, Leberkäse mit süßem Senf, Gulaschsuppe, Hähnchenkeule"
600,LION BURGER,Warschauer Straße 82,Friedrichshain-Kreuzberg,52.5143861,13.4538898,"['meal_takeaway', 'restaurant', 'food', 'point_of_interest', 'establishment']",True,False,['burger'],Moderate,749,4.5,"Amerikanisches Restaurant, Burger Restaurant, Fast Food Restaurant, American Diner"
1051,Amber,Simon dach Straße 8,Friedrichshain-Kreuzberg,52.5111114,13.4565334,"['restaurant', 'food', 'point_of_interest', 'establishment']",False,False,"['indisch', 'kuchen']",Unknown,395,3.5,Indische kuche
